Gene	feature_identifier	Protein	P.Value	adj.P.Val	logFC	AveExpr
GAR1	GAR1_Q9NY12	Q9NY12	0.00282681045474071	0.0103673668634974	0.21102543434786	15.8342636959396
TCEAL4	TCEAL4_Q96EI5	Q96EI5	0.00282970046914487	0.0103726926750056	-0.268912569824931	15.6179710927103
SRSF2	SRSF2_Q01130	Q01130	0.00283286707851859	0.0103790264623835	0.283461748445443	17.6426171843263
EFCAB14	EFCAB14_O75071	O75071	0.00285468314521494	0.0104536468068937	0.308641239552431	12.6901189503008
PLEKHA7	PLEKHA7_Q6IQ23	Q6IQ23	0.00286587553664761	0.0104846832855353	0.149029762976802	16.6986906320171
STAG1	STAG1_Q8WVM7	Q8WVM7	0.00286606535057881	0.0104846832855353	0.169471504052293	16.505958305408
PDS5A	PDS5A_Q29RF7	Q29RF7	0.00288664832254734	0.010550317255048	0.214808451776673	18.1788285604765
TMEM123	TMEM123_Q8N131	Q8N131	0.00288693183552325	0.010550317255048	0.18491330009058	12.957589321491
LBR	LBR_Q14739	Q14739	0.00289211958988583	0.0105639244159172	0.283318672448395	16.652851699394
NCAPD3	NCAPD3_P42695	P42695	0.00289614405831595	0.0105732708687709	0.349337849664424	16.1672463704011
CDC73	CDC73_Q6P1J9	Q6P1J9	0.00292350973080339	0.0106659534243853	0.195185373500138	16.8906686266464
IMMT	IMMT_Q16891	Q16891	0.00292448792257196	0.0106659534243853	0.160212071203251	19.0500176027666
PTGES2	PTGES2_Q9H7Z7	Q9H7Z7	0.00292797820542799	0.0106732868994227	0.366532749079497	17.3227098389028
INTS3	INTS3_Q68E01	Q68E01	0.00293020452135715	0.0106760077863992	0.20495379649676	16.9700743489552
THAP11	THAP11_Q96EK4	Q96EK4	0.00293302870215841	0.0106783712037685	0.233567837514627	13.0730154705364
SYF2	SYF2_O95926	O95926	0.00293381365759206	0.0106783712037685	0.348908475080162	13.4367403295005
SRSF7	SRSF7_Q16629	Q16629	0.00294059865793493	0.010695099558124	0.189920695105595	18.256607681777
FNBP1	FNBP1_Q96RU3	Q96RU3	0.00294137476064846	0.010695099558124	-0.446212362376457	15.2376849878551
PABPC1	PABPC1_P11940	P11940	0.00295840497500272	0.0107516037731333	0.162237875917228	18.7386653623492
HN1L	HN1L_Q9H910	Q9H910	0.00296063866937943	0.0107522025064918	-0.181750195815139	16.0747598692935
SEL1L	SEL1L_Q9UBV2	Q9UBV2	0.00296155064879389	0.0107522025064918	0.330394686661098	17.3107887388302
KNTC1	KNTC1_P50748	P50748	0.00296962949425395	0.0107761102472575	-0.316784387297185	15.3643470515967
DYNLRB1	DYNLRB1_Q9NP97	Q9NP97	0.00297428239110597	0.0107875682098735	-0.217197853874383	15.8471138170686
ZSWIM8	ZSWIM8_A7E2V4	A7E2V4	0.00297580742328146	0.010787675754549	-0.281920255548805	13.5089427809546
KDM5B	KDM5B_Q9UGL1	Q9UGL1	0.0029853713742863	0.010816910644953	0.288773099354822	13.97754454341
LIG1	LIG1_P18858	P18858	0.00299324509350392	0.0108399950323982	0.197057101162599	16.7097306058233
CWC15	CWC15_Q9P013	Q9P013	0.00300383652911705	0.0108728934877323	0.404996848613481	15.9191045246965
NSUN6	NSUN6_Q8TEA1	Q8TEA1	0.00300786449635411	0.0108820132781838	-0.356764403596804	13.4505416155248
SRPR	SRPR_P08240	P08240	0.00301206960915135	0.0108865313272854	0.20899909192082	17.363738392981
DCTN5	DCTN5_Q9BTE1	Q9BTE1	0.0030121314845109	0.0108865313272854	-0.261958242567305	15.4542803017038
ALDH2	ALDH2_P05091	P05091	0.00301489573659915	0.0108910655201934	0.202004785526817	17.7625602647637
FARSA	FARSA_Q9Y285	Q9Y285	0.00301697361733108	0.0108931169546679	-0.159411138370558	17.8739220628883
LIMA1	LIMA1_Q9UHB6	Q9UHB6	0.00302405886896685	0.0109132369588429	0.194732220190833	17.9308893367065
COPS5	COPS5_Q92905	Q92905	0.00303045922994342	0.0109308664424059	-0.248125177146434	15.7702907593212
FARS2	FARS2_O95363	O95363	0.00303400875507988	0.0109349165185382	0.226860793441372	15.8632946790454
TMEM30A	TMEM30A_Q9NV96	Q9NV96	0.00303461364986325	0.0109349165185382	0.236855050224822	15.9200333738316
CHMP2B	CHMP2B_Q9UQN3	Q9UQN3	0.00304467191184615	0.0109656830614369	-0.399103570290071	12.3555236914089
TMEM132A	TMEM132A_Q24JP5	Q24JP5	0.00305664403076058	0.0110033084021491	0.203572140239688	14.3061947751606
SZRD1	SZRD1_Q7Z422	Q7Z422	0.00306509466234352	0.0110282258823672	-0.400241895551847	14.0177560658474
WDR61	WDR61_Q9GZS3	Q9GZS3	0.003072419814869	0.0110446035044386	0.201890574863292	15.3162107590972
ATE1	ATE1_O95260	O95260	0.00307270851585919	0.0110446035044386	-0.313739488494678	13.1314754609361
LCN2	LCN2_P80188	P80188	0.00307498511913271	0.0110459190060584	-0.290420128967591	15.0382217714301
ARMCX2	ARMCX2_Q7L311	Q7L311	0.00307613685655271	0.0110459190060584	0.397055412459807	15.8313249948171
KLHL7	KLHL7_Q8IXQ5	Q8IXQ5	0.00307852776367543	0.0110490046204749	0.192541635198911	16.0047883793854
SCRIB	SCRIB_Q14160	Q14160	0.00308508897848761	0.0110670471858825	0.164980586238087	19.4743930817161
MTA2	MTA2_O94776	O94776	0.00308678049710223	0.0110676115835465	0.230029420668554	17.8999875764256
TTC1	TTC1_Q99614	Q99614	0.00308927430252263	0.0110710505804263	-0.195210277164433	15.8711135184649
PLEKHA6	PLEKHA6_Q9Y2H5	Q9Y2H5	0.00309537179901171	0.0110865759264357	0.308952885561183	16.194560731331
CHCHD2	CHCHD2_Q9Y6H1	Q9Y6H1	0.00309753256698698	0.0110865759264357	-0.196927814512344	14.4927053922366
GSPT2	GSPT2_Q8IYD1	Q8IYD1	0.00309821694866846	0.0110865759264357	-0.301434775828735	13.3044929638867
STMN3	STMN3_Q9NZ72	Q9NZ72	0.00310068965803846	0.0110899232489288	0.379784015868049	13.6128226804234
ZGPAT	ZGPAT_Q8N5A5	Q8N5A5	0.00312137999997087	0.0111583921307184	0.225642730496125	15.9414627767577
UBE3C	UBE3C_Q15386	Q15386	0.00313371626732002	0.011193306714245	-0.138827314468184	18.0483629771724
HLA-B	HLA-B_Q04826	Q04826	0.00313425000870182	0.011193306714245	-0.190313456085413	19.7154890068831
NOL4L	NOL4L_Q96MY1	Q96MY1	0.00313888923059014	0.011203523853925	0.326094435458057	13.1412408172672
ATAD1	ATAD1_Q8NBU5	Q8NBU5	0.00314021697153264	0.011203523853925	0.206348135432526	15.4137118419952
ZFR	ZFR_Q96KR1	Q96KR1	0.00314319246475776	0.0112085963622158	0.176982754002765	17.4860863654751
PAXBP1	PAXBP1_Q9Y5B6	Q9Y5B6	0.00314920169158855	0.0112244767801975	0.241466714089729	16.8177194978569
AUP1	AUP1_Q9Y679	Q9Y679	0.00316577329804193	0.011277969665222	0.23357589019345	17.1400377001122
CDC34	CDC34_P49427	P49427	0.00316763674577573	0.0112790382448302	-0.204645432814891	13.1113118842016
MAP2K3	MAP2K3_P46734	P46734	0.0031747569885108	0.0112988144623172	-0.159250595962876	15.6595209408688
FAM162A	FAM162A_Q96A26	Q96A26	0.00318069183309011	0.0113143544792466	0.37452025800383	13.6634639853945
PLD2	PLD2_O14939	O14939	0.00318235470647861	0.0113146904152473	0.229898465961094	15.2280748519126
SH3BP4	SH3BP4_Q9P0V3	Q9P0V3	0.00318683680103576	0.0113217621889642	0.186384176224671	16.5394947642118
PLEKHB2	PLEKHB2_Q96CS7	Q96CS7	0.00318874198711108	0.0113217621889642	-0.297434285143593	16.0592249758993
TRAF3IP2	TRAF3IP2_O43734	O43734	0.00318905195009361	0.0113217621889642	-0.63776355599513	11.347748815185
GNG12	GNG12_Q9UBI6	Q9UBI6	0.00319773876067168	0.0113470179141591	0.19517759435924	16.6796889617805
NUCB2	NUCB2_P80303	P80303	0.00320060308776872	0.0113515981687136	0.223396037621489	15.6586351010474
AGAP3	AGAP3_Q96P47	Q96P47	0.00321003290410684	0.0113794483391778	-0.215931358097333	16.0505376014385
RPS19	RPS19_P39019	P39019	0.00321551414907792	0.0113932804869588	0.166822119096977	16.9462710112484
IGF1R	IGF1R_P08069	P08069	0.00321982363592565	0.0114029492928658	0.171727652808341	15.1532176141883
MPP6	MPP6_Q9NZW5	Q9NZW5	0.0032278921009475	0.011425914433874	-0.129196460077758	15.7632704367493
RAD23B	RAD23B_P54727	P54727	0.00325024025179836	0.0114993787035181	-0.143581585159968	17.6660464354368
YEATS2	YEATS2_Q9ULM3	Q9ULM3	0.00325728732403501	0.0115186621350924	0.250905893203399	14.710930158857
IQGAP3	IQGAP3_Q86VI3	Q86VI3	0.0032615334306359	0.011528026540229	0.160051798639042	17.6881087446822
CSRP1	CSRP1_P21291	P21291	0.0032643219511802	0.0115322323975583	-0.393239319340248	13.522883439158
ARF4	ARF4_P18085	P18085	0.00326744751444461	0.0115376242629483	-0.232783373063715	16.6337828900041
BICD2	BICD2_Q8TD16	Q8TD16	0.00327557475095744	0.0115606635290641	-0.154680670443991	16.2049553889497
GRSF1	GRSF1_Q12849	Q12849	0.00328839426961191	0.0115956710787379	0.128647123519656	16.2554291838407
TUBB6	TUBB6_Q9BUF5	Q9BUF5	0.00328870848726056	0.0115956710787379	-0.192495273018118	17.3954098508752
UHRF2	UHRF2_Q96PU4	Q96PU4	0.00329966395528857	0.0116230037784208	0.208970134521554	15.9203466728816
P4HA1	P4HA1_P13674	P13674	0.00329968280263457	0.0116230037784208	-0.200694015273648	15.8644280136156
SMYD3	SMYD3_Q9H7B4	Q9H7B4	0.00330462847865344	0.0116347437018087	-0.270095936081542	13.8042085840581
ZPR1	ZPR1_O75312	O75312	0.00331575456473495	0.0116682211853649	-0.345961572392635	17.0073492044328
SLC25A15	SLC25A15_Q9Y619	Q9Y619	0.00331939967539849	0.0116753531244879	0.23210064549469	16.4131006517922
PIKFYVE	PIKFYVE_Q9Y2I7	Q9Y2I7	0.00333943221355895	0.0117400896630674	0.238071299348999	17.1394361022719
BAP1	BAP1_Q92560	Q92560	0.00334937554671696	0.0117693108592382	0.237408507999852	15.3766535871803
RBBP7	RBBP7_Q16576	Q16576	0.0033580086275772	0.0117939017718315	0.180174687844726	17.4374567124025
TRMT10C	TRMT10C_Q7L0Y3	Q7L0Y3	0.00336523180537281	0.0118085790912442	0.250574040770132	17.8731718869781
MPI	MPI_P34949	P34949	0.00336559059190776	0.0118085790912442	-0.315234225599502	12.6077201225452
ARRB1	ARRB1_P49407	P49407	0.00336709830755329	0.0118085790912442	-0.211936641125739	15.4549538873037
PSMD5	PSMD5_Q16401	Q16401	0.00337421149058129	0.0118277753610561	-0.18652719755401	17.8619592855326
MRPL10	MRPL10_Q7Z7H8	Q7Z7H8	0.00338258759165732	0.0118510006436314	0.297629290148913	14.2898445570247
NUP98	NUP98_P52948	P52948	0.00338459702328017	0.0118510006436314	0.161223402480957	18.8298036314561
PINK1	PINK1_Q9BXM7	Q9BXM7	0.00338576550132024	0.0118510006436314	-0.31165304999897	13.5090224862767
TMEM214	TMEM214_Q6NUQ4	Q6NUQ4	0.00339733646601934	0.0118796053767222	0.196749711852306	17.4723647755266
TOM1L2	TOM1L2_Q6ZVM7	Q6ZVM7	0.00339860950050416	0.0118796053767222	-0.149219739362263	17.0338184212996
CD2AP	CD2AP_Q9Y5K6	Q9Y5K6	0.00339887794532224	0.0118796053767222	-0.160447027761547	15.7138996069371
OVCA2	OVCA2_Q8WZ82	Q8WZ82	0.00340200017549092	0.0118847599351049	-0.137417780706414	17.382208014376
DPM3	DPM3_Q9P2X0	Q9P2X0	0.00341360963162998	0.0119195449576857	0.198364582942636	15.3584531440124
ARAP1	ARAP1_Q96P48	Q96P48	0.00342191171360141	0.0119427533149108	-0.172141624631863	17.0853635503429
YEATS4	YEATS4_O95619	O95619	0.00342387599664475	0.01194383048346	0.209680558341812	14.924716660706
WBP11	WBP11_Q9Y2W2	Q9Y2W2	0.00342680689901386	0.011948276930636	0.186327791840229	16.0090559254861
TMUB1	TMUB1_Q9BVT8	Q9BVT8	0.0034336931050084	0.0119665034104013	0.217528777225262	16.8041376941905
XXYLT1	XXYLT1_Q8NBI6	Q8NBI6	0.00343883942894937	0.0119783404642666	0.179304873472447	16.7008509972106
SPRYD4	SPRYD4_Q8WW59	Q8WW59	0.00344041051316334	0.0119783404642666	0.190345676668073	15.951458674586
CHMP1B	CHMP1B_Q7LBR1	Q7LBR1	0.00345330509072303	0.0120174350817539	-0.373130623796719	13.4246690086665
ANKRD23	ANKRD23_Q86SG2	Q86SG2	0.00346702916364184	0.0120593772355411	0.168710001455247	15.9487299727096
ZFYVE27	ZFYVE27_Q5T4F4	Q5T4F4	0.00347098188622243	0.0120673076275704	-0.460864319021409	13.210402541836
MORC3	MORC3_Q14149	Q14149	0.00347683867629377	0.0120818469223426	0.186236409377527	15.8353974734835
SUV39H2	SUV39H2_Q9H5I1	Q9H5I1	0.00347982361775797	0.0120863974860404	0.395004305361121	13.6757743559365
FOXO1	FOXO1_Q12778	Q12778	0.00348744658630437	0.0121070450787294	-0.287441869654723	12.9894527638984
NGLY1	NGLY1_Q96IV0	Q96IV0	0.00349273355935549	0.0121195670501157	-0.228790977344449	16.4298973094808
BTN2A1	BTN2A1_Q7KYR7	Q7KYR7	0.0035019917311515	0.012145850167561	0.310251717986134	16.7362975511716
NUDT9	NUDT9_Q9BW91	Q9BW91	0.00350473663376916	0.0121495291090873	-0.267962979935859	13.6283234148088
NAPG	NAPG_Q99747	Q99747	0.00351210579241629	0.0121692272749717	0.582277675788221	15.9890353924619
LRRC40	LRRC40_Q9H9A6	Q9H9A6	0.00351813437126783	0.0121842637322737	-0.153142555785372	16.6980886955977
MAP1B	MAP1B_P46821	P46821	0.00355632153247302	0.0123106063029081	-0.11816061169834	17.3492193487187
AIMP1	AIMP1_Q12904	Q12904	0.00356027215098624	0.0123183708859543	-0.192969930323919	16.6295376398991
SIK3	SIK3_Q9Y2K2	Q9Y2K2	0.00357071169029584	0.0123485686163922	-0.319070423348494	14.1589244476472
TUBB	TUBB_P07437	P07437	0.00357379607501277	0.0123533133134366	-0.197589118262357	21.3028931276898
BRD8	BRD8_Q9H0E9	Q9H0E9	0.00358234387244034	0.0123765040712205	0.230074771539668	14.0163955365314
RBBP9	RBBP9_O75884	O75884	0.00358393637438031	0.0123765040712205	-0.224591991200718	14.0026430729158
LAP3	LAP3_P28838	P28838	0.00359453015428548	0.0124071485803902	-0.1455187537107	17.4920095826276
MDH2	MDH2_P40926	P40926	0.00360808352994486	0.0124448548360367	0.175818139241866	18.9864169996112
TARS2	TARS2_Q9BW92	Q9BW92	0.0036089043965884	0.0124448548360367	0.193716689545646	18.3907754754164
RAB6C	RAB6C_Q53S08	Q53S08	0.00361083401569559	0.0124455597655174	-1.58555771401807	12.3394484061134
AURKB	AURKB_Q96GD4	Q96GD4	0.00362455006927684	0.0124868692453501	0.282944900577068	15.7723049546117
NSD1	NSD1_Q96L73	Q96L73	0.00363475002699262	0.0125160318351908	0.422796684584588	13.2552790372459
MLLT10	MLLT10_P55197	P55197	0.00364274741943237	0.0125375858224166	0.421588923014959	12.0537025093276
GLCE	GLCE_O94923	O94923	0.00364533279179871	0.0125405010777472	0.118937231673602	16.4144100775683
LSM3	LSM3_P62310	P62310	0.00366226125503922	0.0125927324565553	-0.306702048379794	16.6334280517224
RRP8	RRP8_O43159	O43159	0.00366697794062072	0.0126029437177884	-0.187839438707689	15.8968491612923
CDC42EP1	CDC42EP1_Q00587	Q00587	0.00367139215705918	0.0126121062004881	0.196684319792983	16.372879883527
MPHOSPH10	MPHOSPH10_O00566	O00566	0.00367992403740982	0.012635398384519	0.27937891670425	13.5860918161611
ST3GAL1	ST3GAL1_Q11201	Q11201	0.00368861102893659	0.0126592007434579	0.283685612874294	13.8779826682488
FUCA1	FUCA1_P04066	P04066	0.00369565692165797	0.0126773509428628	0.29888817145239	16.2234366161916
CDR2L	CDR2L_Q86X02	Q86X02	0.00370695206324569	0.0127100533195126	-0.19267291514657	14.2597341310834
IFI30	IFI30_P13284	P13284	0.00370992690740772	0.0127142103135578	-0.318678486462064	14.004016168275
NRBP2	NRBP2_Q9NSY0	Q9NSY0	0.00371897510658153	0.0127375863407472	-0.490166272611104	11.4567930741123
BIRC5	BIRC5_O15392	O15392	0.00372027923758724	0.0127375863407472	0.38679238752078	12.6145781929048
CORO2A	CORO2A_Q92828	Q92828	0.0037486871133177	0.0128287613071508	0.187534084813464	16.1339884655977
VPS51	VPS51_Q9UID3	Q9UID3	0.00375380946706024	0.0128401998555584	-0.146718760782111	17.1983681658018
PNMA1	PNMA1_Q8ND90	Q8ND90	0.00375964239833684	0.0128540569960199	0.271298964159604	11.0139429899443
PGP	PGP_A6NDG6	A6NDG6	0.00376262766992072	0.0128581695929929	-0.280436463416851	16.4167015257519
CDC25C	CDC25C_P30307	P30307	0.00376567926947588	0.0128625048532192	0.428993808595353	12.3079276863906
CYB5B	CYB5B_O43169	O43169	0.00377101172809416	0.012874623098188	0.266318487969423	16.0519257848677
MRPS14	MRPS14_O60783	O60783	0.00377423684303119	0.0128769793329855	0.160860287877174	16.8524127702302
MDC1	MDC1_Q14676	Q14676	0.00377628313614214	0.0128769793329855	0.169750387409437	17.4422187201281
PFN1	PFN1_P07737	P07737	0.00377705687116679	0.0128769793329855	-0.281341418672746	19.2154696968515
WAPAL	WAPAL_Q7Z5K2	Q7Z5K2	0.00378315748455096	0.0128916854480636	0.298896897115648	15.1646570743461
PPP1R16A	PPP1R16A_Q96I34	Q96I34	0.00378606309211696	0.0128954953477487	0.19217191418058	15.7151397762729
CYP51A1	CYP51A1_Q16850	Q16850	0.00379060597000459	0.012904875633607	0.234682738091736	15.8330863292285
JAG1	JAG1_P78504	P78504	0.00379460419579318	0.012912393711534	-0.146765876894731	16.0383716136435
SEMA3B	SEMA3B_Q13214	Q13214	0.00380413422090448	0.0129387195990594	-0.148258708387939	17.6021501738596
HIST2H2AB	HIST2H2AB_Q8IUE6	Q8IUE6	0.00380756223501532	0.0129442761373235	0.440177350248995	14.107105873491
FAM208B	FAM208B_Q5VWN6	Q5VWN6	0.00381815282852642	0.012972901474623	0.219065974884527	14.9590560877947
CLINT1	CLINT1_Q14677	Q14677	0.00381957897589399	0.012972901474623	0.191720802601173	15.8699016601583
SENP3	SENP3_Q9H4L4	Q9H4L4	0.00382370063114148	0.0129807888720257	0.201832002449507	17.0542200893297
GET4	GET4_Q7L5D6	Q7L5D6	0.00383366231464815	0.0130084853894035	-0.152765766867518	15.8322602099562
RBBP6	RBBP6_Q7Z6E9	Q7Z6E9	0.00383651600136751	0.0130120481588459	0.289612757063274	15.8584793912636
MPG	MPG_P29372	P29372	0.0038478876772928	0.0130444838834541	0.168022633219977	17.0210801187093
ZNF622	ZNF622_Q969S3	Q969S3	0.00385453751522136	0.013060889448007	-0.21997595202987	16.487341470929
C14orf142	C14orf142_Q9BXV9	Q9BXV9	0.00385849012028968	0.0130681444731313	-0.446098932838767	12.9015166090041
PHF6	PHF6_Q8IWS0	Q8IWS0	0.00386126666709033	0.0130714114201735	0.397405240961495	12.6169887438167
PSMA7	PSMA7_O14818	O14818	0.00386673679701228	0.0130774141682315	-0.186944593422304	17.3123366451592
TMEM25	TMEM25_Q86YD3	Q86YD3	0.00386789726370401	0.0130774141682315	0.372542484417764	14.0182899449498
ANTXR2	ANTXR2_P58335	P58335	0.00386847821389051	0.0130774141682315	-0.662346357081351	15.1808529169868
ZNF280C	ZNF280C_Q8ND82	Q8ND82	0.00387374802987438	0.0130856557267992	0.158423864183121	14.1878865981332
ZNF592	ZNF592_Q92610	Q92610	0.00387454403000319	0.0130856557267992	0.322963972534415	14.1608444309218
VPS4A	VPS4A_Q9UN37	Q9UN37	0.0038824266982048	0.013106142349485	-0.223011281220661	15.2601186360414
SLC1A3	SLC1A3_P43003	P43003	0.00389259033805101	0.013134306220159	0.441522541222637	10.9371080606686
DNMT1	DNMT1_P26358	P26358	0.00390116174116439	0.0131570737731463	0.262075741981711	18.4218737927093
POLR1C	POLR1C_O15160	O15160	0.00392622530068481	0.0132301996133521	0.247041979141757	16.0451738633502
LRRC7	LRRC7_Q96NW7	Q96NW7	0.00392651197285651	0.0132301996133521	0.200512575003462	14.0144216786055
STX10	STX10_O60499	O60499	0.00393551016194348	0.0132543278750048	0.139095325548237	17.2431849471668
BAZ1A	BAZ1A_Q9NRL2	Q9NRL2	0.00394320934479899	0.0132740607621931	0.221069055522594	15.5775266666079
SIRT2	SIRT2_Q8IXJ6	Q8IXJ6	0.00394628082392554	0.0132773192308357	-0.234392770480181	15.4683240356485
GNAO1	GNAO1_P09471	P09471	0.0039494711984499	0.0132773192308357	0.194762726042004	17.2911139967166
PARP2	PARP2_Q9UGN5	Q9UGN5	0.00394969878976622	0.0132773192308357	0.183463185397548	13.1533583914354
SRSF6	SRSF6_Q13247	Q13247	0.00395256860460475	0.0132807777892961	0.30722569636464	17.385800160738
PTPN14	PTPN14_Q15678	Q15678	0.00396566497151763	0.0133185787265029	0.154095390623354	16.3384386499972
CHERP	CHERP_Q8IWX8	Q8IWX8	0.00396858471755387	0.0133221824813558	0.150674679352207	17.5241448786979
MAT2B	MAT2B_Q9NZL9	Q9NZL9	0.00397561703669821	0.0133395820012748	-0.200096872646377	17.9165883314834
SMC1B	SMC1B_Q8NDV3	Q8NDV3	0.00398217237752254	0.0133553656585066	0.394379319634655	15.1904874291219
C19orf25	C19orf25_Q9UFG5	Q9UFG5	0.00398603151518474	0.0133620963524827	-0.229807198165304	15.2215330338859
DCUN1D1	DCUN1D1_Q96GG9	Q96GG9	0.00399275337453195	0.0133784128396997	-0.701044980284253	11.5290423839487
SERPINE2	SERPINE2_P07093	P07093	0.00400515144504553	0.0134082818115302	-0.460706851145693	13.4336329787296
FILIP1L	FILIP1L_Q4L180	Q4L180	0.00400538498805759	0.0134082818115302	0.234478992194319	12.7629115304252
STK16	STK16_O75716	O75716	0.00402798644747968	0.0134726782522089	0.218379635898522	16.1350539739492
LAMP2	LAMP2_P13473	P13473	0.00402835694344533	0.0134726782522089	-0.36767523149194	16.9926747487224
RTCB	RTCB_Q9Y3I0	Q9Y3I0	0.00403241689940826	0.0134800071882906	-0.157883828123769	16.820505597369
FAM98B	FAM98B_Q52LJ0	Q52LJ0	0.00403886034722615	0.0134909952065792	0.163203998497742	16.461077404137
SEMA4D	SEMA4D_Q92854	Q92854	0.00403968247420004	0.0134909952065792	0.288714868452963	15.5190922664582
MAT2A	MAT2A_P31153	P31153	0.00404131420036286	0.0134909952065792	-0.196583663423517	16.901299644589
OGFRL1	OGFRL1_Q5TC84	Q5TC84	0.00405476120092121	0.0135296240996511	0.233611938410212	14.0100271180959
IGFBP6	IGFBP6_P24592	P24592	0.00406467046316879	0.0135564182715209	0.343597065097772	14.8290963886432
GAN	GAN_Q9H2C0	Q9H2C0	0.0040723233630448	0.0135756657768046	-0.219600897761479	13.8033042587098
METTL16	METTL16_Q86W50	Q86W50	0.00408222390225859	0.013602384864154	0.16909513540417	15.0475022223611
XIRP1	XIRP1_Q702N8	Q702N8	0.00408501205121338	0.0136053910145214	0.216786782842288	13.1201633113339
PI4K2B	PI4K2B_Q8TCG2	Q8TCG2	0.00408830533475335	0.0136100759967285	0.154314133965613	17.117000085108
CARM1	CARM1_Q86X55	Q86X55	0.00411202189574831	0.0136827149243212	-0.211786415515071	16.6588726871456
DIRC2	DIRC2_Q96SL1	Q96SL1	0.00412304097485901	0.0137130555982632	-0.231404150357005	14.5920858318938
TRAF2	TRAF2_Q12933	Q12933	0.00412883745551499	0.0137260061769978	-0.223891829021596	16.2146629967019
RGS19	RGS19_P49795	P49795	0.00413316956577756	0.0137340788795575	0.167602380459828	15.5696037361424
NBEAL2	NBEAL2_Q6ZNJ1	Q6ZNJ1	0.00414327575638229	0.0137613219643379	-0.245461355950781	13.9564660098912
CAP2	CAP2_P40123	P40123	0.00414610232147177	0.0137613399916997	-0.219424689514447	16.5247447412387
